SerialNumber;ECID;OS Version;SaveDate;filename;path;;;;;
F18PVELUG5MT;0x1C0DA61008A426;12.2;Thu Apr  4 09:51:44 CEST 2019;7896306232632358_iPhone7,2_n61ap_12.2-16E227_fb4391e04f434165655cf97df91870864fe7c8e2.shsh2;/Users/Niels/Dropbox/UCB/Scriptz/Final_For_Farm/BlobSave/F18PVELUG5MT/12.2/7896306232632358_iPhone7,2_n61ap_12.2-16E227_fb4391e04f434165655cf97df91870864fe7c8e2.shsh2;;;;;
DX3XD1DXHFY8;0x1A71D201280026;12.2;Thu Apr  4 09:51:46 CEST 2019;7443496170946598_iPhone9,4_d111ap_12.2-16E227_9fddb90bd9d4dad299e2a8ddacd97cc51d5c37df104771d4c583ec221bde1c35.shsh2;/Users/Niels/Dropbox/UCB/Scriptz/Final_For_Farm/BlobSave/DX3XD1DXHFY8/12.2/7443496170946598_iPhone9,4_d111ap_12.2-16E227_9fddb90bd9d4dad299e2a8ddacd97cc51d5c37df104771d4c583ec221bde1c35.shsh2;;;;;
DX3XD16XHFY8;0x15513201280026;12.2;Thu Apr  4 09:51:48 CEST 2019;6000249720537126_iPhone9,4_d111ap_12.2-16E227_f6acf7f74375d77e8b7c88cfe10681b50365b968f60af199f4a5b1f22114b7a5.shsh2;/Users/Niels/Dropbox/UCB/Scriptz/Final_For_Farm/BlobSave/DX3XD16XHFY8/12.2/6000249720537126_iPhone9,4_d111ap_12.2-16E227_f6acf7f74375d77e8b7c88cfe10681b50365b968f60af199f4a5b1f22114b7a5.shsh2;;;;;
DX3XD1FCHFY8;0x234912E680026;12.2;Thu Apr  4 09:51:50 CEST 2019;620748106891302_iPhone9,4_d111ap_12.2-16E227_4735ad94114d9190e4ea0faba29ee0958d47c82704caeaad1a70a87eddd76594.shsh2;/Users/Niels/Dropbox/UCB/Scriptz/Final_For_Farm/BlobSave/DX3XD1FCHFY8/12.2/620748106891302_iPhone9,4_d111ap_12.2-16E227_4735ad94114d9190e4ea0faba29ee0958d47c82704caeaad1a70a87eddd76594.shsh2;;;;;
C7JQ7WJVGRYC;0x11799E0078CC26;12.1.3;Thu Apr  4 09:52:57 CEST 2019;4918794123791398_iPhone8,1_n71map_12.1.3-16D39_bb25a91b089aad8a9bb56f06a5a3e840cef81e0f.shsh2;/Users/Niels/Dropbox/UCB/Scriptz/Final_For_Farm/BlobSave/C7JQ7WJVGRYC/12.1.3/4918794123791398_iPhone8,1_n71map_12.1.3-16D39_bb25a91b089aad8a9bb56f06a5a3e840cef81e0f.shsh2;;;;;
DX5V777FHTVL;0x14751C30F8CF26;12.1.3;Thu Apr  4 09:52:58 CEST 2019;5758263475359526_iPhone8,4_n69ap_12.1.3-16D39_ef43e2c119735756a9d40cb39da0454e2b46da4f.shsh2;/Users/Niels/Dropbox/UCB/Scriptz/Final_For_Farm/BlobSave/DX5V777FHTVL/12.1.3/5758263475359526_iPhone8,4_n69ap_12.1.3-16D39_ef43e2c119735756a9d40cb39da0454e2b46da4f.shsh2;;;;;
C79P64UDG5MR;0x12119400E81826;12.1.3;Thu Apr  4 09:52:58 CEST 2019;5085876948834342_iPhone7,2_n61ap_12.1.3-16D39_7577a8207857b83e2d933f09202f14f76457f29a.shsh2;/Users/Niels/Dropbox/UCB/Scriptz/Final_For_Farm/BlobSave/C79P64UDG5MR/12.1.3/5085876948834342_iPhone7,2_n61ap_12.1.3-16D39_7577a8207857b83e2d933f09202f14f76457f29a.shsh2;;;;;
F17RL1CHGRYC;0x005B7C89C28A8;12.1.3;Thu Apr  4 09:52:59 CEST 2019;6286902831272_iPhone8,1_n71ap_12.1.3-16D39_d620a823e733449ed822fdcb651a7c5188c305e7.shsh2;/Users/Niels/Dropbox/UCB/Scriptz/Final_For_Farm/BlobSave/F17RL1CHGRYC/12.1.3/6286902831272_iPhone8,1_n71ap_12.1.3-16D39_d620a823e733449ed822fdcb651a7c5188c305e7.shsh2;;;;;
F17RL1MKGRYC;0x0038F8FB50AEC;12.1.3;Thu Apr  4 09:53:00 CEST 2019;3915126213356_iPhone8,1_n71ap_12.1.3-16D39_80770521240070e61e9781e1dffbc7dae6a992a5.shsh2;/Users/Niels/Dropbox/UCB/Scriptz/Final_For_Farm/BlobSave/F17RL1MKGRYC/12.1.3/3915126213356_iPhone8,1_n71ap_12.1.3-16D39_80770521240070e61e9781e1dffbc7dae6a992a5.shsh2;;;;;
DNRQTP1WGRYC;0x00475CB3BCB28;12.1.3;Thu Apr  4 09:53:01 CEST 2019;4903967378216_iPhone8,1_n71ap_12.1.3-16D39_55c51b12eef57f7c45f305cb7a50d251f5f295ef.shsh2;/Users/Niels/Dropbox/UCB/Scriptz/Final_For_Farm/BlobSave/DNRQTP1WGRYC/12.1.3/4903967378216_iPhone8,1_n71ap_12.1.3-16D39_55c51b12eef57f7c45f305cb7a50d251f5f295ef.shsh2;;;;;
C7JQ7WJVGRYC;0x11799E0078CC26;12.1.4;Thu Apr  4 09:55:29 CEST 2019;4918794123791398_iPhone8,1_n71map_12.1.4-16D57_8e08df882c78d205396ab2c0a8fef4e75b6e31e6.shsh2;/Users/Niels/Dropbox/UCB/Scriptz/Final_For_Farm/BlobSave/C7JQ7WJVGRYC/12.1.4/4918794123791398_iPhone8,1_n71map_12.1.4-16D57_8e08df882c78d205396ab2c0a8fef4e75b6e31e6.shsh2;;;;;
DX5V777FHTVL;0x14751C30F8CF26;12.1.4;Thu Apr  4 09:55:32 CEST 2019;5758263475359526_iPhone8,4_n69ap_12.1.4-16D57_8f5fe23d6d161b24a2a62763d42b529fe2c24e19.shsh2;/Users/Niels/Dropbox/UCB/Scriptz/Final_For_Farm/BlobSave/DX5V777FHTVL/12.1.4/5758263475359526_iPhone8,4_n69ap_12.1.4-16D57_8f5fe23d6d161b24a2a62763d42b529fe2c24e19.shsh2;;;;;
C79P64UDG5MR;0x12119400E81826;12.1.4;Thu Apr  4 09:55:34 CEST 2019;5085876948834342_iPhone7,2_n61ap_12.1.4-16D57_a636342c1ed89ed2b202f2961fc34d5a214ba81d.shsh2;/Users/Niels/Dropbox/UCB/Scriptz/Final_For_Farm/BlobSave/C79P64UDG5MR/12.1.4/5085876948834342_iPhone7,2_n61ap_12.1.4-16D57_a636342c1ed89ed2b202f2961fc34d5a214ba81d.shsh2;;;;;
F17RL1CHGRYC;0x005B7C89C28A8;12.1.4;Thu Apr  4 09:55:36 CEST 2019;6286902831272_iPhone8,1_n71ap_12.1.4-16D57_7ff0b69cc4251072a5f26406b8ca807d3bc94a37.shsh2;/Users/Niels/Dropbox/UCB/Scriptz/Final_For_Farm/BlobSave/F17RL1CHGRYC/12.1.4/6286902831272_iPhone8,1_n71ap_12.1.4-16D57_7ff0b69cc4251072a5f26406b8ca807d3bc94a37.shsh2;;;;;
F17RL1MKGRYC;0x0038F8FB50AEC;12.1.4;Thu Apr  4 09:55:38 CEST 2019;3915126213356_iPhone8,1_n71ap_12.1.4-16D57_2914d8395d6d630909195f2ac6b0ee2e55069aee.shsh2;/Users/Niels/Dropbox/UCB/Scriptz/Final_For_Farm/BlobSave/F17RL1MKGRYC/12.1.4/3915126213356_iPhone8,1_n71ap_12.1.4-16D57_2914d8395d6d630909195f2ac6b0ee2e55069aee.shsh2;;;;;
DNRQTP1WGRYC;0x00475CB3BCB28;12.1.4;Thu Apr  4 09:55:40 CEST 2019;4903967378216_iPhone8,1_n71ap_12.1.4-16D57_10ada76aeee147c032fc34380f7b7c720a7f0b63.shsh2;/Users/Niels/Dropbox/UCB/Scriptz/Final_For_Farm/BlobSave/DNRQTP1WGRYC/12.1.4/4903967378216_iPhone8,1_n71ap_12.1.4-16D57_10ada76aeee147c032fc34380f7b7c720a7f0b63.shsh2;;;;;
FFMRL3Z1GRYC;0x1E54C410F08226;12.1.4;Thu Apr  4 09:55:42 CEST 2019;8537450375840294_iPhone8,1_n71map_12.1.4-16D57_a5faec129903d15c72485ac98f276d076269e4c2.shsh2;/Users/Niels/Dropbox/UCB/Scriptz/Final_For_Farm/BlobSave/FFMRL3Z1GRYC/12.1.4/8537450375840294_iPhone8,1_n71map_12.1.4-16D57_a5faec129903d15c72485ac98f276d076269e4c2.shsh2;;;;;
F4GQP9CTGRYC;0x106564240BEC26;12.1.4;Thu Apr  4 09:55:44 CEST 2019;4615080403266598_iPhone8,1_n71map_12.1.4-16D57_c91fbb7b24eaa544cdeaf0d0dc09dfd7ee0bd4e0.shsh2;/Users/Niels/Dropbox/UCB/Scriptz/Final_For_Farm/BlobSave/F4GQP9CTGRYC/12.1.4/4615080403266598_iPhone8,1_n71map_12.1.4-16D57_c91fbb7b24eaa544cdeaf0d0dc09dfd7ee0bd4e0.shsh2;;;;;
F18PVELUG5MT;0x1C0DA61008A426;12.1.4;Thu Apr  4 09:55:45 CEST 2019;7896306232632358_iPhone7,2_n61ap_12.1.4-16D57_03855995b71a75717cc89cf13c804cfc0caeaa53.shsh2;/Users/Niels/Dropbox/UCB/Scriptz/Final_For_Farm/BlobSave/F18PVELUG5MT/12.1.4/7896306232632358_iPhone7,2_n61ap_12.1.4-16D57_03855995b71a75717cc89cf13c804cfc0caeaa53.shsh2;;;;;
DX3XD1DXHFY8;0x1A71D201280026;12.1.4;Thu Apr  4 09:55:47 CEST 2019;7443496170946598_iPhone9,4_d111ap_12.1.4-16D57_b0067466165a5652fb37a81b4d0d3d2c5acaab897070340be23309bb818c59e6.shsh2;/Users/Niels/Dropbox/UCB/Scriptz/Final_For_Farm/BlobSave/DX3XD1DXHFY8/12.1.4/7443496170946598_iPhone9,4_d111ap_12.1.4-16D57_b0067466165a5652fb37a81b4d0d3d2c5acaab897070340be23309bb818c59e6.shsh2;;;;;
DX3XD16XHFY8;0x15513201280026;12.1.4;Thu Apr  4 09:55:49 CEST 2019;6000249720537126_iPhone9,4_d111ap_12.1.4-16D57_acc9cba379309fae0bed1cefa0afafc3b1f2615695a5467e579f01885ac0b12a.shsh2;/Users/Niels/Dropbox/UCB/Scriptz/Final_For_Farm/BlobSave/DX3XD16XHFY8/12.1.4/6000249720537126_iPhone9,4_d111ap_12.1.4-16D57_acc9cba379309fae0bed1cefa0afafc3b1f2615695a5467e579f01885ac0b12a.shsh2;;;;;
DX3XD1FCHFY8;0x234912E680026;12.1.4;Thu Apr  4 09:55:51 CEST 2019;620748106891302_iPhone9,4_d111ap_12.1.4-16D57_f50a1ce67b5eb150e34e017415f4e74a76c9b56b49a741d929e68f722b1828c8.shsh2;/Users/Niels/Dropbox/UCB/Scriptz/Final_For_Farm/BlobSave/DX3XD1FCHFY8/12.1.4/620748106891302_iPhone9,4_d111ap_12.1.4-16D57_f50a1ce67b5eb150e34e017415f4e74a76c9b56b49a741d929e68f722b1828c8.shsh2;;;;;
C7JQ7WJVGRYC;0x11799E0078CC26;12.2;Thu Apr  4 09:55:53 CEST 2019;4918794123791398_iPhone8,1_n71map_12.2-16E227_412e3b3bf2ac2bf9822a4d6a39923193f9049946.shsh2;/Users/Niels/Dropbox/UCB/Scriptz/Final_For_Farm/BlobSave/C7JQ7WJVGRYC/12.2/4918794123791398_iPhone8,1_n71map_12.2-16E227_412e3b3bf2ac2bf9822a4d6a39923193f9049946.shsh2;;;;;
DX5V777FHTVL;0x14751C30F8CF26;12.2;Thu Apr  4 09:55:55 CEST 2019;5758263475359526_iPhone8,4_n69ap_12.2-16E227_9fbf4d6eddd8ba3ba9e77492f5f9bd4115b72e89.shsh2;/Users/Niels/Dropbox/UCB/Scriptz/Final_For_Farm/BlobSave/DX5V777FHTVL/12.2/5758263475359526_iPhone8,4_n69ap_12.2-16E227_9fbf4d6eddd8ba3ba9e77492f5f9bd4115b72e89.shsh2;;;;;
C79P64UDG5MR;0x12119400E81826;12.2;Thu Apr  4 09:55:57 CEST 2019;5085876948834342_iPhone7,2_n61ap_12.2-16E227_c3b17cd8aa91a032917ddb7e31a7f4206d76b3b0.shsh2;/Users/Niels/Dropbox/UCB/Scriptz/Final_For_Farm/BlobSave/C79P64UDG5MR/12.2/5085876948834342_iPhone7,2_n61ap_12.2-16E227_c3b17cd8aa91a032917ddb7e31a7f4206d76b3b0.shsh2;;;;;
F17RL1CHGRYC;0x005B7C89C28A8;12.2;Thu Apr  4 09:55:58 CEST 2019;6286902831272_iPhone8,1_n71ap_12.2-16E227_91e0e5ab59f1e42919663aa2695cdcfd175af134.shsh2;/Users/Niels/Dropbox/UCB/Scriptz/Final_For_Farm/BlobSave/F17RL1CHGRYC/12.2/6286902831272_iPhone8,1_n71ap_12.2-16E227_91e0e5ab59f1e42919663aa2695cdcfd175af134.shsh2;;;;;
F17RL1MKGRYC;0x0038F8FB50AEC;12.2;Thu Apr  4 09:56:00 CEST 2019;3915126213356_iPhone8,1_n71ap_12.2-16E227_f36da1df4d004351071f5a0c46754ea9b746ee52.shsh2;/Users/Niels/Dropbox/UCB/Scriptz/Final_For_Farm/BlobSave/F17RL1MKGRYC/12.2/3915126213356_iPhone8,1_n71ap_12.2-16E227_f36da1df4d004351071f5a0c46754ea9b746ee52.shsh2;;;;;
DNRQTP1WGRYC;0x00475CB3BCB28;12.2;Thu Apr  4 09:56:02 CEST 2019;4903967378216_iPhone8,1_n71ap_12.2-16E227_63b79c423161d56a5702a538eaab8e0eb9f45af5.shsh2;/Users/Niels/Dropbox/UCB/Scriptz/Final_For_Farm/BlobSave/DNRQTP1WGRYC/12.2/4903967378216_iPhone8,1_n71ap_12.2-16E227_63b79c423161d56a5702a538eaab8e0eb9f45af5.shsh2;;;;;
FFMRL3Z1GRYC;0x1E54C410F08226;12.2;Thu Apr  4 09:56:04 CEST 2019;8537450375840294_iPhone8,1_n71map_12.2-16E227_93517b19f7edb95e5fe97a84c15368b7c246da37.shsh2;/Users/Niels/Dropbox/UCB/Scriptz/Final_For_Farm/BlobSave/FFMRL3Z1GRYC/12.2/8537450375840294_iPhone8,1_n71map_12.2-16E227_93517b19f7edb95e5fe97a84c15368b7c246da37.shsh2;;;;;
F4GQP9CTGRYC;0x106564240BEC26;12.2;Thu Apr  4 09:56:06 CEST 2019;4615080403266598_iPhone8,1_n71map_12.2-16E227_eaed0b82c8df9154fd22ddad63bc6c8894556493.shsh2;/Users/Niels/Dropbox/UCB/Scriptz/Final_For_Farm/BlobSave/F4GQP9CTGRYC/12.2/4615080403266598_iPhone8,1_n71map_12.2-16E227_eaed0b82c8df9154fd22ddad63bc6c8894556493.shsh2;;;;;
F18PVELUG5MT;0x1C0DA61008A426;12.2;Thu Apr  4 09:56:08 CEST 2019;7896306232632358_iPhone7,2_n61ap_12.2-16E227_d34dbba9320a7240fb05cacc3827859240fb9768.shsh2;/Users/Niels/Dropbox/UCB/Scriptz/Final_For_Farm/BlobSave/F18PVELUG5MT/12.2/7896306232632358_iPhone7,2_n61ap_12.2-16E227_d34dbba9320a7240fb05cacc3827859240fb9768.shsh2;;;;;
DX3XD1DXHFY8;0x1A71D201280026;12.2;Thu Apr  4 09:56:10 CEST 2019;7443496170946598_iPhone9,4_d111ap_12.2-16E227_e99393e1f1029a025f2f1b0e45d8ed2a662215d053f7a5c6cb8159d1b5556b33.shsh2;/Users/Niels/Dropbox/UCB/Scriptz/Final_For_Farm/BlobSave/DX3XD1DXHFY8/12.2/7443496170946598_iPhone9,4_d111ap_12.2-16E227_e99393e1f1029a025f2f1b0e45d8ed2a662215d053f7a5c6cb8159d1b5556b33.shsh2;;;;;
DX3XD16XHFY8;0x15513201280026;12.2;Thu Apr  4 09:56:12 CEST 2019;6000249720537126_iPhone9,4_d111ap_12.2-16E227_b2132fa7d4b2603cdfada37277efe15a2bceeebdc60c33a91faab52c9df95768.shsh2;/Users/Niels/Dropbox/UCB/Scriptz/Final_For_Farm/BlobSave/DX3XD16XHFY8/12.2/6000249720537126_iPhone9,4_d111ap_12.2-16E227_b2132fa7d4b2603cdfada37277efe15a2bceeebdc60c33a91faab52c9df95768.shsh2;;;;;
DX3XD1FCHFY8;0x234912E680026;12.2;Thu Apr  4 09:56:14 CEST 2019;620748106891302_iPhone9,4_d111ap_12.2-16E227_598455ad17b1a593b1727858a52c81fbf7e28e190edbc27719cf7bc1da4d1e33.shsh2;/Users/Niels/Dropbox/UCB/Scriptz/Final_For_Farm/BlobSave/DX3XD1FCHFY8/12.2/620748106891302_iPhone9,4_d111ap_12.2-16E227_598455ad17b1a593b1727858a52c81fbf7e28e190edbc27719cf7bc1da4d1e33.shsh2;;;;;
C7JQ7WJVGRYC;0x11799E0078CC26;12.1.4;Thu Apr  4 13:00:36 CEST 2019;4918794123791398_iPhone8,1_n71map_12.1.4-16D57_8fedc0ea50cd0f42fa1533493897a135489fe13d.shsh2;/Users/Niels/Dropbox/UCB/Scriptz/Final_For_Farm/BlobSave/C7JQ7WJVGRYC/12.1.4/4918794123791398_iPhone8,1_n71map_12.1.4-16D57_8fedc0ea50cd0f42fa1533493897a135489fe13d.shsh2;;;;;
DX5V777FHTVL;0x14751C30F8CF26;12.1.4;Thu Apr  4 13:00:37 CEST 2019;5758263475359526_iPhone8,4_n69ap_12.1.4-16D57_ff2c6cfe15a94e41768f7e184f42e7fb6ec24861.shsh2;/Users/Niels/Dropbox/UCB/Scriptz/Final_For_Farm/BlobSave/DX5V777FHTVL/12.1.4/5758263475359526_iPhone8,4_n69ap_12.1.4-16D57_ff2c6cfe15a94e41768f7e184f42e7fb6ec24861.shsh2;;;;;
C79P64UDG5MR;0x12119400E81826;12.1.4;Thu Apr  4 13:00:39 CEST 2019;5085876948834342_iPhone7,2_n61ap_12.1.4-16D57_3a3bb548fff3163989499d25aae69a743716557f.shsh2;/Users/Niels/Dropbox/UCB/Scriptz/Final_For_Farm/BlobSave/C79P64UDG5MR/12.1.4/5085876948834342_iPhone7,2_n61ap_12.1.4-16D57_3a3bb548fff3163989499d25aae69a743716557f.shsh2;;;;;
F17RL1CHGRYC;0x005B7C89C28A8;12.1.4;Thu Apr  4 13:00:40 CEST 2019;6286902831272_iPhone8,1_n71ap_12.1.4-16D57_72a13e61336844b9a3fd4e00d5d751d1b517d306.shsh2;/Users/Niels/Dropbox/UCB/Scriptz/Final_For_Farm/BlobSave/F17RL1CHGRYC/12.1.4/6286902831272_iPhone8,1_n71ap_12.1.4-16D57_72a13e61336844b9a3fd4e00d5d751d1b517d306.shsh2;;;;;
F17RL1MKGRYC;0x0038F8FB50AEC;12.1.4;Thu Apr  4 13:00:42 CEST 2019;3915126213356_iPhone8,1_n71ap_12.1.4-16D57_bd99b047bb598d9b55e9f171b105571fb2426050.shsh2;/Users/Niels/Dropbox/UCB/Scriptz/Final_For_Farm/BlobSave/F17RL1MKGRYC/12.1.4/3915126213356_iPhone8,1_n71ap_12.1.4-16D57_bd99b047bb598d9b55e9f171b105571fb2426050.shsh2;;;;;
DNRQTP1WGRYC;0x00475CB3BCB28;12.1.4;Thu Apr  4 13:00:43 CEST 2019;4903967378216_iPhone8,1_n71ap_12.1.4-16D57_c691f1beb9030fc829f1e92041ac26020e9be271.shsh2;/Users/Niels/Dropbox/UCB/Scriptz/Final_For_Farm/BlobSave/DNRQTP1WGRYC/12.1.4/4903967378216_iPhone8,1_n71ap_12.1.4-16D57_c691f1beb9030fc829f1e92041ac26020e9be271.shsh2;;;;;
FFMRL3Z1GRYC;0x1E54C410F08226;12.1.4;Thu Apr  4 13:00:45 CEST 2019;8537450375840294_iPhone8,1_n71map_12.1.4-16D57_6afd2ea10dd6029d82bb62e58cbb42a3f2593729.shsh2;/Users/Niels/Dropbox/UCB/Scriptz/Final_For_Farm/BlobSave/FFMRL3Z1GRYC/12.1.4/8537450375840294_iPhone8,1_n71map_12.1.4-16D57_6afd2ea10dd6029d82bb62e58cbb42a3f2593729.shsh2;;;;;
F4GQP9CTGRYC;0x106564240BEC26;12.1.4;Thu Apr  4 13:00:47 CEST 2019;4615080403266598_iPhone8,1_n71map_12.1.4-16D57_47fd444707f35f3e96f95e389fa80598aeeab7e7.shsh2;/Users/Niels/Dropbox/UCB/Scriptz/Final_For_Farm/BlobSave/F4GQP9CTGRYC/12.1.4/4615080403266598_iPhone8,1_n71map_12.1.4-16D57_47fd444707f35f3e96f95e389fa80598aeeab7e7.shsh2;;;;;
F18PVELUG5MT;0x1C0DA61008A426;12.1.4;Thu Apr  4 13:00:48 CEST 2019;7896306232632358_iPhone7,2_n61ap_12.1.4-16D57_06871087aebeb4d13844162216c27eeabdfbf7a5.shsh2;/Users/Niels/Dropbox/UCB/Scriptz/Final_For_Farm/BlobSave/F18PVELUG5MT/12.1.4/7896306232632358_iPhone7,2_n61ap_12.1.4-16D57_06871087aebeb4d13844162216c27eeabdfbf7a5.shsh2;;;;;
DX3XD1DXHFY8;0x1A71D201280026;12.1.4;Thu Apr  4 13:00:50 CEST 2019;7443496170946598_iPhone9,4_d111ap_12.1.4-16D57_4df42cc066b73ce3e683c8b7ba8190ae162d5700e1c3ab8f0d367cbeb852b274.shsh2;/Users/Niels/Dropbox/UCB/Scriptz/Final_For_Farm/BlobSave/DX3XD1DXHFY8/12.1.4/7443496170946598_iPhone9,4_d111ap_12.1.4-16D57_4df42cc066b73ce3e683c8b7ba8190ae162d5700e1c3ab8f0d367cbeb852b274.shsh2;;;;;
DX3XD16XHFY8;0x15513201280026;12.1.4;Thu Apr  4 13:00:52 CEST 2019;6000249720537126_iPhone9,4_d111ap_12.1.4-16D57_16650fd0c9aed21992e08d254cebb957fc8b649cf8e610fcd00e4126e03504fc.shsh2;/Users/Niels/Dropbox/UCB/Scriptz/Final_For_Farm/BlobSave/DX3XD16XHFY8/12.1.4/6000249720537126_iPhone9,4_d111ap_12.1.4-16D57_16650fd0c9aed21992e08d254cebb957fc8b649cf8e610fcd00e4126e03504fc.shsh2;;;;;
DX3XD1FCHFY8;0x234912E680026;12.1.4;Thu Apr  4 13:00:54 CEST 2019;620748106891302_iPhone9,4_d111ap_12.1.4-16D57_ca4a8c45e891b4bb2d06ba6a88dcdf46e01d70ec48d613a11ec4bfab9c916a46.shsh2;/Users/Niels/Dropbox/UCB/Scriptz/Final_For_Farm/BlobSave/DX3XD1FCHFY8/12.1.4/620748106891302_iPhone9,4_d111ap_12.1.4-16D57_ca4a8c45e891b4bb2d06ba6a88dcdf46e01d70ec48d613a11ec4bfab9c916a46.shsh2;;;;;
C7JQ7WJVGRYC;0x11799E0078CC26;12.2;Thu Apr  4 13:01:00 CEST 2019;4918794123791398_iPhone8,1_n71map_12.2-16E227_e9b022d34ff5326edc2fa74051a74a7e697423c9.shsh2;/Users/Niels/Dropbox/UCB/Scriptz/Final_For_Farm/BlobSave/C7JQ7WJVGRYC/12.2/4918794123791398_iPhone8,1_n71map_12.2-16E227_e9b022d34ff5326edc2fa74051a74a7e697423c9.shsh2;;;;;
DX5V777FHTVL;0x14751C30F8CF26;12.2;Thu Apr  4 13:01:02 CEST 2019;5758263475359526_iPhone8,4_n69ap_12.2-16E227_1b57719ef3ffea2715346db154f0eea38b44f287.shsh2;/Users/Niels/Dropbox/UCB/Scriptz/Final_For_Farm/BlobSave/DX5V777FHTVL/12.2/5758263475359526_iPhone8,4_n69ap_12.2-16E227_1b57719ef3ffea2715346db154f0eea38b44f287.shsh2;;;;;
C79P64UDG5MR;0x12119400E81826;12.2;Thu Apr  4 13:01:04 CEST 2019;5085876948834342_iPhone7,2_n61ap_12.2-16E227_6060ce6453c84bc5ef552c614cd1f120e1c75fd4.shsh2;/Users/Niels/Dropbox/UCB/Scriptz/Final_For_Farm/BlobSave/C79P64UDG5MR/12.2/5085876948834342_iPhone7,2_n61ap_12.2-16E227_6060ce6453c84bc5ef552c614cd1f120e1c75fd4.shsh2;;;;;
F17RL1CHGRYC;0x005B7C89C28A8;12.2;Thu Apr  4 13:01:06 CEST 2019;6286902831272_iPhone8,1_n71ap_12.2-16E227_501c120561d391da81fb5f43a910844c4e034936.shsh2;/Users/Niels/Dropbox/UCB/Scriptz/Final_For_Farm/BlobSave/F17RL1CHGRYC/12.2/6286902831272_iPhone8,1_n71ap_12.2-16E227_501c120561d391da81fb5f43a910844c4e034936.shsh2;;;;;
F17RL1MKGRYC;0x0038F8FB50AEC;12.2;Thu Apr  4 13:01:08 CEST 2019;3915126213356_iPhone8,1_n71ap_12.2-16E227_e8da9eb53af2655b775a8e53dab658f5b180fdcf.shsh2;/Users/Niels/Dropbox/UCB/Scriptz/Final_For_Farm/BlobSave/F17RL1MKGRYC/12.2/3915126213356_iPhone8,1_n71ap_12.2-16E227_e8da9eb53af2655b775a8e53dab658f5b180fdcf.shsh2;;;;;
DNRQTP1WGRYC;0x00475CB3BCB28;12.2;Thu Apr  4 13:01:10 CEST 2019;4903967378216_iPhone8,1_n71ap_12.2-16E227_c836d90cbbab576a9786ac199e07b83f3b796c6f.shsh2;/Users/Niels/Dropbox/UCB/Scriptz/Final_For_Farm/BlobSave/DNRQTP1WGRYC/12.2/4903967378216_iPhone8,1_n71ap_12.2-16E227_c836d90cbbab576a9786ac199e07b83f3b796c6f.shsh2;;;;;
FFMRL3Z1GRYC;0x1E54C410F08226;12.2;Thu Apr  4 13:01:13 CEST 2019;8537450375840294_iPhone8,1_n71map_12.2-16E227_250cfec7ec2460ea8f5580384bf13e4111a9f4bb.shsh2;/Users/Niels/Dropbox/UCB/Scriptz/Final_For_Farm/BlobSave/FFMRL3Z1GRYC/12.2/8537450375840294_iPhone8,1_n71map_12.2-16E227_250cfec7ec2460ea8f5580384bf13e4111a9f4bb.shsh2;;;;;
F4GQP9CTGRYC;0x106564240BEC26;12.2;Thu Apr  4 13:01:16 CEST 2019;4615080403266598_iPhone8,1_n71map_12.2-16E227_1650cece46e791b2cb48a083ee2b551ab98183de.shsh2;/Users/Niels/Dropbox/UCB/Scriptz/Final_For_Farm/BlobSave/F4GQP9CTGRYC/12.2/4615080403266598_iPhone8,1_n71map_12.2-16E227_1650cece46e791b2cb48a083ee2b551ab98183de.shsh2;;;;;
F18PVELUG5MT;0x1C0DA61008A426;12.2;Thu Apr  4 13:01:17 CEST 2019;7896306232632358_iPhone7,2_n61ap_12.2-16E227_b422c77efd9d53ca4057287b20427e03c1ba005c.shsh2;/Users/Niels/Dropbox/UCB/Scriptz/Final_For_Farm/BlobSave/F18PVELUG5MT/12.2/7896306232632358_iPhone7,2_n61ap_12.2-16E227_b422c77efd9d53ca4057287b20427e03c1ba005c.shsh2;;;;;
DX3XD1DXHFY8;0x1A71D201280026;12.2;Thu Apr  4 13:01:19 CEST 2019;7443496170946598_iPhone9,4_d111ap_12.2-16E227_f361e92db8843a342f6758e383c148c83f9e0ba1d9019134e74f9c759d20f15c.shsh2;/Users/Niels/Dropbox/UCB/Scriptz/Final_For_Farm/BlobSave/DX3XD1DXHFY8/12.2/7443496170946598_iPhone9,4_d111ap_12.2-16E227_f361e92db8843a342f6758e383c148c83f9e0ba1d9019134e74f9c759d20f15c.shsh2;;;;;
DX3XD16XHFY8;0x15513201280026;12.2;Thu Apr  4 13:01:21 CEST 2019;6000249720537126_iPhone9,4_d111ap_12.2-16E227_102ee60718497d7806e27e0bcaed83005f134c4ccccf1c768d053431c6a0129a.shsh2;/Users/Niels/Dropbox/UCB/Scriptz/Final_For_Farm/BlobSave/DX3XD16XHFY8/12.2/6000249720537126_iPhone9,4_d111ap_12.2-16E227_102ee60718497d7806e27e0bcaed83005f134c4ccccf1c768d053431c6a0129a.shsh2;;;;;
